0,1,2,3,4,5,6,7,8,9,10,11,12,emotion
-564.73035,74.76888,-4.694415,8.817399,7.7537837,14.58252,-3.2992651,1.8546101,0.06358539,-2.5229871,-0.58901656,1.3329465,-0.8245741,disgust
-604.4865,107.34652,2.0137434,13.537381,6.740339,20.321121,-2.732044,4.889216,-1.0339944,-3.712642,-0.20683317,3.779216,4.2694,disgust
-571.69446,83.82432,0.28162625,6.6242614,5.6085334,18.245747,-2.9922593,3.4591553,-1.1993018,-3.3736107,2.2037823,1.1364754,1.4262735,disgust
-586.0335,75.668976,-0.22507556,12.634582,2.7934823,20.797981,-5.730082,5.1297884,-3.508673,-2.972696,0.58965224,4.180971,-2.7554681,disgust
-625.15735,101.541145,1.113262,6.917553,12.362641,18.573671,-3.9480324,4.2224665,1.3249797,-0.3127138,-1.08915,3.0502872,1.3810718,surprised
-608.353,75.15093,1.4117887,6.4538217,8.308875,12.260499,-3.1845121,4.089925,1.1301134,-1.7833445,-1.8923497,2.1951156,0.6113625,surprised
-631.79694,84.984344,-2.1606507,7.9216146,6.8407507,17.100754,-5.42625,3.0752249,-0.31556323,-1.7019612,-3.509197,1.9523091,1.9128257,surprised
-643.81995,83.357315,6.8099413,12.203469,8.230432,15.314878,-2.3130174,4.7085876,-1.7713121,-3.4660969,-2.0690227,2.2398705,-0.35172126,surprised
-554.7074,66.73336,1.0622506,11.307657,7.97897,15.5793085,-4.220672,5.3874826,0.64942443,0.9301146,-2.1619864,4.69722,1.9122093,surprised
-596.4751,77.7234,-1.6867199,11.058089,12.93203,19.027948,-4.4987736,4.8225446,3.2114813,1.1704743,-0.36351594,5.747397,3.8531432,surprised
-654.2307,88.34854,3.9162152,13.396237,11.881931,20.413935,-2.1019962,6.969812,0.20272128,-0.6290801,-1.4872481,2.3869908,1.5742757,surprised
-589.09875,81.5907,-0.6766961,12.046851,10.391446,19.571407,-4.8292236,2.3336754,-1.0958728,-2.1895926,-3.9404604,1.3152742,-0.83057266,surprised
-693.5733,69.53658,8.307069,12.569411,1.8204076,5.6317844,-9.4724655,-2.6315362,-6.655187,-3.8533611,-4.3746276,-1.8511716,-4.994951,neutral
-701.00214,72.10109,5.4798393,13.864512,1.0095403,6.3806534,-11.297619,-2.197811,-7.0966225,-2.520555,-3.2190912,-1.6941638,-4.56688,neutral
-663.13184,68.17052,3.68241,14.193284,-0.21097398,8.066274,-12.715483,-6.6121387,-9.278654,-3.1881666,-4.173104,0.03463262,-4.704887,neutral
-665.2718,57.933636,5.258662,13.2363825,0.6685572,6.644537,-11.583323,-4.477791,-8.907585,-3.7285652,-3.0972333,-3.3173385,-4.5043,neutral
-733.0371,70.21656,4.3042316,12.183165,-0.6695662,6.740268,-9.4434595,-3.4874313,-8.388339,-0.29842573,-2.4943273,-1.5153265,-5.5023794,calm
-677.4262,69.57674,6.553035,15.260473,2.2042477,8.82496,-12.819689,-4.0310225,-5.3883247,-2.3762112,-2.4838784,-4.487965,-5.5764155,calm
-690.68744,57.287395,8.065511,16.855116,0.46501148,8.735891,-13.024316,-4.503687,-8.185371,-2.8935618,-4.409372,-2.1193268,-6.2471304,calm
-671.11945,58.30773,4.466759,16.33403,0.37182334,7.974557,-11.2577715,-3.5403695,-9.353853,-3.274194,-1.3890244,-3.0548353,-5.4166965,calm
-674.0994,62.795067,3.5603366,9.729161,-0.023848942,4.4203014,-9.839372,-3.7491684,-8.619714,-1.4153316,-2.3824022,-2.656626,-5.49518,calm
-652.0713,75.070816,2.016463,12.191664,1.6864551,11.937418,-11.239147,-2.688396,-7.788512,-3.5277367,-1.617197,-1.7330302,-6.853225,calm
-702.7425,64.42429,4.4999013,15.070945,-2.9826694,7.1232986,-12.838118,-6.0977902,-8.640533,-2.997946,-4.8970532,-0.61504453,-6.2435017,calm
-696.0972,66.14794,7.0698543,14.015484,-3.42655,9.011341,-12.010906,-6.8540564,-8.274956,-2.6235404,-5.3353653,-1.3872105,-4.876342,calm
-616.80273,60.53386,-10.204832,4.185,2.0699544,2.8012073,-10.635051,-3.7913125,-8.914517,-5.759664,-3.4099576,-0.07002363,-6.2404394,happy
-593.4962,56.980537,-7.2371716,7.5159774,2.2314079,4.328758,-9.237195,-2.9362807,-8.243586,-3.2949524,-1.6675328,-0.73136127,-5.5131645,happy
-598.6889,55.585224,-1.423777,7.48705,1.9551677,5.5452285,-10.158369,-5.5695724,-8.577682,-4.6618266,-4.12237,-1.2116818,-5.667054,happy
-599.62506,52.722225,-5.9427567,6.202049,0.22231251,4.9414864,-10.837505,-5.6027412,-9.493516,-6.8630843,-5.04196,0.22416092,-4.553316,happy
-567.0824,57.704227,-11.601362,2.513105,-0.6057679,2.5127945,-10.712159,-4.4766755,-10.475638,-7.112624,-4.617995,0.4158807,-6.3854594,happy
-482.47052,49.874416,-15.788864,2.7263017,0.071360394,1.5727135,-13.659212,-4.679632,-6.5073504,-6.281516,-3.7363973,-0.048206706,-5.4146395,happy
-553.28174,49.693657,-11.47361,7.8105474,-2.1559625,1.4664522,-15.874313,-7.1222897,-11.199352,-6.842703,-5.6890745,-1.3729374,-8.52939,happy
-554.5332,52.558823,-7.9272623,5.60135,-0.75646085,3.4245107,-13.465367,-4.8056545,-8.31422,-6.799661,-3.5698268,1.1086127,-3.9270422,happy
-700.6365,58.502937,0.0716028,11.967087,2.6264536,3.6068227,-8.471675,-1.8477569,-12.520433,-1.4666042,-3.3290293,-2.6033375,-6.48999,sad
-699.4721,72.06032,7.2975764,10.884043,3.8731945,2.3454242,-9.802934,-5.9796715,-11.092628,-4.559789,-3.895549,-1.7496173,-6.4008,sad
-703.0358,57.28434,5.328859,11.109312,1.6600758,7.8754377,-9.224849,-3.411425,-11.640912,-2.9467003,-4.469683,-0.11886363,-6.490073,sad
-705.6631,57.349407,5.849416,13.384483,3.0264778,6.5376444,-8.087293,-6.1363263,-10.887021,-3.044695,-4.964039,-1.3908119,-6.8461847,sad
-641.3744,74.08121,-8.787225,5.2403283,4.55049,5.285519,-12.394576,-9.864649,-17.020575,-9.249639,-3.1178515,-0.3502967,-8.128353,sad
-664.18884,67.52735,-7.681971,8.997566,-0.25360844,6.194861,-10.2040615,-6.883107,-13.168694,-6.619448,-3.9612517,1.8570623,-6.377367,sad
-648.4471,62.51956,1.12784,10.305534,-0.15752451,5.5520883,-14.340539,-9.248063,-13.057719,-7.8544235,-7.9358454,-1.3084003,-7.7197065,sad
-634.4853,71.03974,-6.5669284,7.721408,-0.30542237,6.9913554,-15.028293,-12.167974,-16.926113,-4.678616,-3.3898427,-0.92398036,-9.096961,sad
-544.1135,56.60416,-5.327784,11.071868,-0.9754632,1.4010571,-10.829519,-0.04872968,-7.938132,-6.5835714,-4.7237372,1.3969225,-4.063578,angry
-513.68665,51.939465,-4.283086,7.829137,-2.169694,0.7833645,-10.925153,-0.34485406,-5.2683425,-7.898558,-7.8295484,0.617869,-3.7931798,angry
-563.28656,49.648838,-6.105738,10.458235,-5.4917345,-0.3315176,-9.9508915,-0.9074122,-10.08037,-7.562869,-8.875398,-1.2832768,-4.3651705,angry
-523.0224,51.59193,-7.600658,12.764341,-1.247192,2.6342394,-11.746138,-1.3233067,-8.60086,-8.8879,-6.967075,-0.73521113,-4.6037045,angry
-470.2107,48.589825,-8.505512,5.728758,-3.0265071,-2.5719056,-14.422111,0.16104396,-6.6395006,-8.884907,-6.19227,0.9303705,-5.094511,angry
-437.09802,43.614967,-16.250322,0.14796722,-4.1375465,-3.3201473,-14.91011,-0.6204229,-7.4736814,-12.08525,-7.4262543,1.1512308,-3.7715929,angry
-451.00687,38.712643,-16.36935,3.6345222,-4.88344,-0.94730127,-17.030104,2.0116603,-6.669933,-13.561244,-7.302331,2.7734642,-6.758627,angry
-467.17688,41.2892,-12.171492,3.8007672,-4.4440317,-1.9300921,-15.296289,0.39723453,-5.8751426,-11.244269,-6.740289,2.8042068,-5.31536,angry
-599.0252,59.32428,-5.2744236,4.3980274,1.4660529,2.264465,-11.350671,-3.8268914,-10.8015585,-8.760664,-5.855504,-0.1986056,-6.510924,fearful
-636.4804,55.530087,-2.0547636,9.373142,1.3357902,4.4300356,-7.8803725,-0.35135356,-11.072628,-5.682192,-4.967769,0.78847736,-5.5897555,fearful
-612.30835,53.503334,-2.0079331,10.402097,2.2268364,4.601609,-9.351031,-5.8819737,-11.738347,-5.585459,-2.4626203,0.5475785,-6.451239,fearful
-582.41504,53.82776,-6.217736,7.7031937,-1.535678,4.7516317,-11.035255,-6.731742,-12.881447,-9.406088,-5.0807076,0.43318984,-7.476513,fearful
-437.10773,47.720474,-25.498999,-1.1662166,-5.6191254,-1.8165745,-17.658611,-6.515475,-14.733835,-10.685083,-8.00297,-1.4002978,-10.193921,fearful
-418.49988,39.591274,-25.592108,-2.8347983,-5.6961985,-2.1065917,-18.492926,-7.5460377,-12.406196,-9.510558,-6.9370213,-1.2075871,-9.490372,fearful
-432.5458,41.63202,-28.746717,-1.899193,-6.894362,-1.0959446,-20.136286,-6.9980927,-12.867241,-14.555251,-8.496089,0.3316668,-10.029803,fearful
-423.42587,43.87132,-24.625359,-2.5527585,-8.003719,0.455268,-19.947565,-6.51398,-14.080051,-12.363243,-7.039395,0.76167184,-9.032461,fearful
-650.4923,64.39037,0.82921916,11.523897,-0.35862207,3.5913172,-6.460954,0.64066356,-12.072954,-4.1151204,-5.8277154,1.0929084,-3.342395,disgust
-635.1883,68.793945,1.0901686,9.482593,-1.9832805,2.056746,-5.975643,0.4139787,-13.032721,-5.8162165,-4.0503545,1.0776272,-4.175379,disgust
-657.4202,57.9715,1.098434,12.260184,0.96899563,2.8161948,-12.378307,-4.8745446,-9.668941,-1.1497717,-6.027021,-4.350648,-4.999123,disgust
-609.2556,59.138504,2.7715023,11.167488,1.1004584,4.964831,-7.206599,-4.531483,-7.9267855,-4.641064,-4.488956,-0.8024744,-4.859542,disgust
-620.8125,64.52452,2.70383,13.219963,-1.1197923,3.6689038,-10.509879,-2.9686399,-12.981803,-7.562493,-3.7048726,1.5335947,-4.679432,disgust
-588.10223,58.794395,0.6493012,11.139725,0.29564878,1.6682473,-10.773801,0.4792896,-11.60262,-6.5516276,-5.47385,3.0202906,-3.4129562,disgust
-600.0875,59.866695,6.064599,18.24708,-2.0502331,7.751212,-12.605536,-2.6126618,-10.890645,-7.04582,-7.5973454,2.0695343,-6.358903,disgust
-578.7062,50.90783,0.87120986,10.556559,-2.1691494,4.323413,-13.912044,-3.4247034,-8.636928,-4.835866,-7.3674707,-0.14934367,-6.3766108,disgust
-634.4156,60.700737,-4.737706,2.8596604,-0.49712372,-0.025504652,-11.302062,-6.2819915,-9.782394,-4.028159,-2.6037016,-1.5207692,-7.3608003,surprised
-592.0512,55.809,-5.4778686,3.937996,-3.6063886,-3.1764524,-12.855871,-7.3604274,-8.989612,-3.3460429,-5.7538133,-4.4114,-4.5577645,surprised
-595.9804,52.181553,-5.2190475,5.122527,-2.6709146,0.082706206,-11.780095,-5.1161866,-11.766125,-5.7771688,-4.309497,-1.6239067,-8.249356,surprised
-561.812,47.887672,-6.839162,5.1632924,-3.960181,-1.7451289,-14.383552,-8.741566,-9.332543,-2.535533,-7.774136,-5.3624763,-6.226189,surprised
-585.705,57.267277,-6.1712403,-0.7724894,-0.92451024,-2.01503,-10.335775,-5.846648,-13.503956,-4.9356446,-3.0534775,-2.328507,-7.4681964,surprised
-568.80005,58.65654,-7.1742964,2.8390567,-4.2369223,-2.8390348,-13.680382,-4.462888,-8.784939,-4.2337074,-6.444661,-3.8979118,-6.706844,surprised
-538.68353,53.07105,-7.990157,1.0590999,-5.0612955,1.435333,-16.121513,-7.4946203,-11.9467745,-6.2145114,-7.865437,-1.7555795,-9.163767,surprised
-567.8613,50.748333,-6.9963255,2.5079713,-4.6914763,0.18836884,-15.399067,-8.173095,-10.79702,-5.6569653,-7.212382,-3.596134,-8.914769,surprised
-673.91614,88.269806,12.876281,19.375847,11.144217,21.512186,1.7958342,12.669813,2.3426523,-6.4496236,0.07761824,4.3938556,2.1727216,neutral
-683.55316,82.000626,9.359661,16.47619,10.891834,18.308075,0.69569093,11.572233,4.945676,-2.7274399,0.39557275,2.7118635,3.746651,neutral
-673.39343,87.84526,9.991494,19.313725,8.371387,19.045908,-0.23117799,13.769769,3.5123284,-5.3317847,-2.3626564,3.7277365,1.3713243,neutral
-664.89935,85.49887,10.4044895,16.15825,9.546788,17.869493,1.5054276,14.3491335,3.5066981,-7.1630135,-2.1865177,4.6098228,3.225154,neutral
-683.7291,76.50976,10.311881,15.088934,8.491928,17.289288,2.6150117,10.975221,0.85034615,-1.7845162,0.4972922,2.3279526,3.0557933,calm
-673.7038,75.74704,14.209861,21.928137,9.814887,20.580538,2.128836,11.945294,2.2775927,-1.3556763,0.13576572,3.5965178,3.5989196,calm
-673.94086,82.09763,15.079516,26.19265,9.677517,20.453678,2.5075526,15.051533,2.265011,-1.7703454,1.1347078,4.5172687,0.7615438,calm
-660.83704,83.39389,12.946616,22.484018,5.933495,19.834608,0.17620212,13.600431,0.5689091,-6.4416523,0.068894036,4.8160634,2.0279253,calm
-668.5879,85.48602,8.544578,24.722446,12.152295,25.823013,2.3884137,15.745664,0.5969271,-5.0844345,3.4874063,4.440959,3.7849622,calm
-709.39166,86.02695,15.198169,24.7604,13.202328,19.772923,1.7400442,14.4118,4.3517313,-0.7054214,3.7642863,1.9561733,2.7746253,calm
-667.7769,81.94179,9.003327,29.615877,10.886153,24.02875,2.306232,11.649955,-0.74378705,-4.4765778,2.6001859,3.9252093,1.82589,calm
-717.3071,96.5808,15.095712,27.263136,9.035238,19.812435,6.1643786,16.41028,4.6010528,-2.9928052,0.04650116,5.494258,2.962291,calm
-641.5297,74.17926,8.002381,15.411942,6.4672737,17.76356,1.5485222,10.5528555,-3.2682917,-3.2038882,-1.519088,1.9887311,1.7072093,happy
-609.063,71.291046,1.2939909,11.692911,7.4890723,16.844992,-0.23018306,9.317808,-4.469477,-4.917255,-1.798684,3.9414008,4.2078657,happy
-599.8289,68.44413,-0.64706045,13.374181,4.4472733,16.63765,-4.349616,8.975375,-2.1336348,-6.522876,-3.2439883,1.3329813,1.9707795,happy
-585.7344,84.36565,-3.3986714,14.567394,3.9982781,13.606424,-0.53086704,11.342729,-8.24021,-10.847898,-2.3680549,1.4873149,2.5614324,happy
-517.683,52.902344,-0.1550846,12.55624,-1.8521786,7.113381,-5.3325605,3.2639523,-5.1055446,-1.2411928,-3.6537266,-0.77354985,1.9409362,happy
-445.4754,48.17188,-4.655594,8.833798,-2.4233584,8.435753,-3.0164437,4.7376313,-4.696232,-3.5699663,-3.6737742,-1.4297278,0.7217304,happy
-515.8526,56.727833,-8.098578,12.123941,-4.2043214,9.398642,-1.9383178,5.0814414,-8.906867,-4.5668106,-4.6470785,-0.8461584,1.677991,happy
-514.55005,50.971577,-3.2843616,10.462846,-5.1020355,9.42299,-2.3073092,4.645838,-7.077437,-4.2373877,-4.5241947,-1.3175116,-0.98259354,happy
-642.42456,83.98038,2.9511878,9.865699,6.368344,16.989672,-1.068586,12.48921,0.8636478,-7.029082,-3.3499632,3.1815412,5.893447,sad
-624.8712,81.45912,6.1796207,10.65961,5.960289,16.389734,0.2024692,11.002888,2.1326203,-5.0242915,-1.6217052,3.1817799,4.1555233,sad
-667.53394,88.07488,6.5538845,17.171213,11.285568,16.446842,-0.3103255,14.623787,3.051811,-5.7070775,-2.1317103,4.174416,0.28621635,sad
-619.4054,79.0075,1.6332839,11.618473,7.1582637,12.513793,-0.32096907,10.744376,1.4103386,-4.421927,-3.6716723,3.2392867,2.9670463,sad
-559.6899,71.13435,-1.3370802,5.4677987,5.459319,16.007963,1.7743658,7.3560038,-2.2258973,-6.6626368,-2.2035959,6.336964,6.484668,sad
-577.9634,70.66335,-2.5742662,6.970697,7.660141,13.906533,-1.6833076,5.9375997,-0.4632121,-6.8856454,-3.4720101,4.343266,3.6979005,sad
-567.8256,79.936226,-9.501813,7.21849,8.373774,13.064044,1.0359282,7.7454243,-4.975836,-10.560632,-4.5134993,4.494121,6.301492,sad
-574.4236,77.088264,-12.111908,8.536804,4.0881987,14.825943,-1.8953424,5.960662,-6.358538,-10.63752,-5.331799,4.8868484,4.7204065,sad
-666.83655,62.53264,8.672485,14.674374,7.4401984,18.991274,0.8307834,10.232109,1.0199383,1.6990038,2.7893558,2.9665866,3.1194384,angry
-625.6506,77.68839,6.3918333,15.649535,7.145759,17.115622,-0.79954284,10.7652645,1.5302438,-1.867582,3.4961736,4.1676545,2.324322,angry
-594.60455,72.60279,-2.0867827,13.542324,8.082681,16.307539,-5.571217,11.2845745,2.1029096,-5.655621,-1.6971229,3.761856,0.6511413,angry
-646.2055,73.355644,3.299726,18.931334,7.5603285,20.098171,-1.6858193,12.995597,-0.57722324,-5.2285347,1.2588867,4.2221165,0.1840555,angry
-476.84186,60.610386,-8.844462,4.91619,7.033622,10.65618,-4.163401,4.3237147,1.9951909,-3.1509438,-4.087602,1.8758668,-0.7420317,angry
-422.5755,60.301495,-14.126132,4.6262007,4.56062,9.893972,-9.930542,3.5146058,0.023560613,-5.9694943,-5.5368867,3.364352,0.08017511,angry
-490.47467,64.447296,-8.425392,7.454643,2.2632122,12.092965,-7.8334875,3.8843138,2.202237,-3.3854504,-7.722024,1.6041385,-0.5294237,angry
-470.5969,66.89417,-19.218834,7.63335,5.344477,13.217861,-8.231798,5.794859,-1.3590784,-6.6745434,-7.7395377,1.8332325,0.300682,angry
-577.30725,67.79376,3.1828809,8.651199,4.880295,18.089401,5.8142276,10.075783,-2.497818,-5.678147,-3.4443216,3.8882525,5.9088674,fearful
-556.95404,71.95226,1.205254,10.434267,4.6651554,15.885624,1.3344153,9.597681,-1.6189458,-4.1755066,-3.6598272,4.7008853,6.027417,fearful
-540.1478,81.833206,-4.0941396,9.9690275,5.0141287,18.847385,1.5512882,9.593007,-2.881739,-8.523481,-4.4592175,6.234225,7.370698,fearful
-460.46014,49.333733,-8.923924,12.084932,0.7744597,9.937576,-0.20160127,5.9058957,0.87659335,-1.6142517,-1.945149,2.9424808,2.932609,fearful
-422.79163,43.14863,-5.195187,9.439736,1.8519697,9.908107,-0.03504786,6.4778595,-1.386283,-0.7489486,-1.0186478,1.3018101,2.437946,fearful
-458.823,47.2707,-8.372229,8.616371,0.6202596,10.665261,-2.0302556,4.1361294,-1.389054,0.58194786,-2.018391,2.0395095,2.567959,fearful
-472.74112,48.40907,-7.277092,8.732543,-0.66230327,10.484187,-0.65865225,4.5863085,-2.1150548,-0.8904598,-4.0842533,2.0570455,3.4689686,fearful
-453.83295,48.729862,-13.12764,11.758018,-2.6004689,12.874213,-1.105009,5.679937,-3.917078,0.365301,-3.638521,-0.012160916,3.4523146,fearful
-630.7431,66.02335,3.7780247,15.882983,7.3673205,13.082877,-0.27647975,7.2263846,1.4592485,0.30392534,-0.38276824,3.4455974,2.0918012,disgust
-636.09564,67.20168,10.979697,17.199385,9.100975,14.1577635,1.7865019,7.292507,2.56201,0.6021755,-0.4072044,2.7944624,1.8853921,disgust
-597.3475,56.524155,5.925285,13.7801485,6.56141,13.157757,0.6349408,7.9254184,-0.16413984,-2.9352627,-1.0996438,4.0867834,1.0565525,disgust
-636.7628,76.00474,3.008643,19.400595,4.0726285,16.21105,3.231596,15.389886,1.6518772,-4.775532,-0.5635304,6.802077,2.6378758,disgust
-558.987,49.686333,2.841834,15.870418,-0.08680405,11.420198,-0.649173,3.5608206,-3.3465357,0.16675358,-1.3757256,3.2831502,-0.4619404,disgust
-567.40234,55.708935,4.0557084,14.375594,0.074168846,12.371813,-0.7693504,2.691989,-4.281221,-0.8766731,-2.5016263,3.2053342,-0.9373792,disgust
-563.11194,55.543358,-7.8536315,20.541206,-3.6355262,14.102583,2.4668894,4.67312,-4.756813,-4.1372657,-3.546801,6.165074,2.1753125,disgust
-571.3126,53.150234,4.0400653,19.802498,-0.10313324,12.582777,1.242159,5.413042,-4.2092156,-3.9590838,-2.3811824,4.072733,1.212552,disgust
-585.49945,56.989544,-2.827146,11.749994,0.46559983,12.72895,-2.207777,6.59442,-3.1979737,-2.5471997,-2.6253102,-0.50264007,0.5696579,surprised
-589.16644,59.493687,1.778286,19.554316,2.7799108,13.095903,0.54662395,10.840823,0.38527513,0.81713814,0.078319244,2.765897,2.8743663,surprised
-587.17395,58.460247,-3.6971166,21.5881,-1.4361864,11.0863495,1.1631914,9.060267,-4.816523,-4.22627,-3.6644094,1.4948052,0.1788274,surprised
-595.6538,69.483864,0.97774994,16.4533,2.107253,11.84639,2.8290741,11.741789,-2.548794,-4.1726437,-3.7016156,4.104871,3.4012651,surprised
-530.76056,51.74447,-2.1483088,18.807043,2.54728,11.871601,-1.710174,9.572876,0.13549143,3.8861043,-0.8613971,2.4640632,1.0169804,surprised
-512.9418,57.49801,-3.9760869,18.791986,-0.602881,14.378422,-0.26124135,10.177639,-1.9059131,0.85747707,-0.8192797,2.6898613,3.5348048,surprised
-473.29184,46.750793,-1.1275578,17.78164,-0.8623501,7.2577763,-2.0266457,5.540056,-0.0661024,1.6656086,-2.426845,0.75789577,1.2383876,surprised
-493.30597,48.234047,-3.0278718,18.852697,-3.5901353,9.721631,-2.7243574,6.184735,-1.8787808,2.7971716,-3.59669,0.31369627,1.5809422,surprised
-776.58417,67.14871,8.780921,14.383939,-0.13287804,10.260218,-13.132438,6.926581,-9.562615,-9.002353,-1.769607,-4.1137323,1.7367764,neutral
-764.68945,68.56538,9.405327,13.641615,-2.346594,9.777696,-12.641465,6.8331532,-9.732703,-8.624976,-0.87396294,-4.38308,0.5290722,neutral
-785.0691,59.15985,12.515004,17.763601,-4.2677794,7.6800723,-11.846793,9.54002,-7.778509,-8.979357,-2.9706116,-3.5958915,-1.0531088,neutral
-791.3226,70.86482,9.540017,12.143424,-4.176733,7.5994625,-10.357199,5.981751,-9.464372,-9.756189,-2.372332,-3.238916,1.9354327,neutral
-720.6222,61.749256,1.7936525,14.88203,-0.6545195,8.332651,-10.6930895,5.308539,-6.5430293,-9.690411,-1.8537244,-4.521874,-2.2747447,calm
-733.8371,67.95543,2.9854019,13.132647,2.8292713,9.173277,-11.106444,7.923678,-7.2644053,-8.801796,-0.5971422,-3.7836246,-0.83947504,calm
-717.7396,66.69447,7.624549,17.123014,-2.2784202,10.637121,-6.0229964,4.213785,-5.8658686,-9.819799,-0.7131906,-5.773388,-3.8169432,calm
-707.4629,61.71383,9.3125,15.514553,-2.908448,11.471708,-7.6409264,4.978368,-5.326109,-10.510428,-1.2476317,-4.4533367,-3.9483528,calm
-742.2926,63.671303,-1.4899867,17.553988,0.07339204,8.155811,-9.610529,4.993159,-4.038065,-11.5866785,-0.9956147,-4.9104724,-4.1967044,calm
-749.35004,68.83982,2.028281,20.5895,0.85629886,11.225975,-9.47981,5.449946,-3.3252885,-10.442801,-0.3407134,-4.8847094,-1.4189574,calm
-726.07166,64.04815,4.5802565,18.614588,-2.3503563,11.221674,-7.0641623,4.242719,-4.9211926,-10.81566,0.10736499,-4.1635,-2.8651361,calm
-719.27734,59.59689,5.2834754,14.971994,-4.22105,11.400226,-8.386884,5.43118,-5.619642,-10.144651,0.21841195,-4.874405,-4.1614122,calm
-650.4999,61.521507,-6.8846474,4.444444,-2.5924377,6.2441306,-10.429364,2.4675055,-8.441639,-10.932004,-3.943893,-5.586445,-5.184026,happy
-659.3728,60.433094,-11.170638,3.4961622,-1.1086313,6.5946097,-13.950198,0.04347456,-12.831551,-10.950246,-3.7233663,-0.7505852,-4.5102987,happy
-695.3707,68.06368,-4.1603146,7.9907265,0.30152473,7.6260867,-8.85144,2.442038,-9.702423,-10.936587,-3.5460851,-3.8790588,-5.238945,happy
-677.5961,59.050205,-4.0210147,9.31739,-1.8152846,6.383213,-14.391014,0.61263525,-9.757568,-10.271301,-3.7377582,-3.6654553,-5.7341204,happy
-435.63382,30.414162,-23.069134,-5.525141,-10.644697,-2.236236,-10.10989,-4.973722,-4.378268,-8.310051,-9.420911,-2.187839,-6.0112877,happy
-455.84647,39.403103,-21.99267,-2.562673,-8.548673,0.11709248,-9.3583975,-3.9050834,-5.6551013,-7.9723754,-8.638764,-1.1792076,-6.162721,happy
-492.10858,42.304478,-34.118587,-6.3505692,-8.457234,0.38978955,-15.319623,-8.202748,-10.428464,-9.581351,-10.78889,1.8977858,-5.4635987,happy
-439.20355,29.96304,-27.670982,-6.093647,-11.945277,-2.421113,-11.969351,-6.7953005,-6.816496,-9.634317,-7.370639,-0.3123255,-6.67275,happy
-679.45483,71.6397,-3.606426,4.3808627,-4.103542,7.61354,-15.080422,2.461227,-3.2541423,-12.483388,-6.603517,-4.3088555,-1.255471,sad
-692.8894,68.48083,-1.9817265,6.339781,-8.118032,5.0221915,-13.959388,5.1676135,-5.325348,-10.689814,-7.984652,-2.7584684,-1.498599,sad
-723.12286,59.119194,9.214816,13.400778,-6.966353,7.6045346,-11.728667,7.682487,-6.862984,-10.753265,-3.0503285,-4.3620205,-3.3356771,sad
-707.9209,67.27897,4.4477787,13.107912,-8.363963,7.7728405,-10.507047,4.659319,-4.9863787,-14.015734,-3.9350357,-4.7757545,-2.8165984,sad
-541.4923,53.22712,-26.561357,-5.9657993,-12.180583,-5.2539034,-15.648673,-6.9507613,-10.661845,-13.543086,-13.656574,-6.377178,0.016810484,sad
-522.0626,52.86815,-24.411467,-2.9576595,-7.61023,-3.7367947,-16.49682,-9.297041,-12.043566,-15.17613,-13.421271,-6.268383,-0.80335754,sad
-519.6918,57.609253,-19.453764,-5.1748724,-9.757169,1.2914563,-17.556606,-10.00234,-10.207295,-17.59153,-13.108753,-3.8839931,0.008614766,sad
-535.3101,57.84354,-26.71888,-1.4529507,-11.555069,0.75920206,-17.656168,-11.869724,-7.319336,-16.051098,-14.171876,-3.6005585,0.0003648546,sad
-577.52936,66.42477,-12.177218,-3.2548437,-3.844868,-1.3370513,-13.868962,0.30268502,-7.719314,-12.95057,-8.408251,-2.4692106,-0.60843873,angry
-593.33264,72.956505,-13.331355,5.087068,-7.035333,1.3338491,-13.315836,8.464623,-8.667774,-12.896172,-9.352844,-2.759902,-1.5201507,angry
-582.1395,55.954144,-8.914265,4.5497546,-6.830102,0.46325484,-11.83745,-0.0008317812,-6.441773,-12.171426,-9.026666,-4.323584,-2.9410772,angry
-604.1796,65.4558,-11.255745,2.1299593,-8.835856,1.1547768,-14.423818,1.4362597,-6.549638,-11.341844,-8.910508,-5.495027,-2.3093214,angry
-411.2887,25.658417,-33.063896,-5.1307735,-10.87821,-6.1960588,-13.299936,-1.7995654,-5.511688,-3.8884969,-9.321005,-5.120658,-3.0789878,angry
-402.09683,18.9622,-37.676174,-4.6233907,-15.928682,-5.8247766,-10.87016,0.63594013,-8.388565,-2.5667267,-8.450158,-6.9307966,-3.368162,angry
-398.92044,22.812948,-37.872807,-3.7775106,-16.375286,-6.4607654,-10.403359,-3.0548868,-6.210349,-5.109539,-7.7178035,-4.617664,-5.071691,angry
-401.084,25.331026,-38.479202,-5.0326467,-18.697584,-8.060392,-9.078775,-1.3143598,-5.6630855,-5.093983,-6.768844,-4.863029,-5.6504097,angry
-609.46,62.59998,-8.533149,-0.44424295,-10.947049,3.449654,-12.856941,0.3290355,-7.2083254,-12.405253,-6.8502617,-1.1466695,-1.4078212,fearful
-629.67053,58.680077,-10.326651,1.8927279,-8.061831,5.9002366,-11.924639,-0.31668183,-6.3780165,-8.940706,-7.952821,-5.20163,-0.3130105,fearful
-631.0056,55.563316,-3.2841804,8.9369135,-8.764602,7.746304,-10.777286,4.2413907,-5.7289805,-10.43963,-6.435547,-1.1234721,-2.2516596,fearful
-606.31006,69.51655,-7.0605993,2.7783947,-8.13037,7.1355596,-11.923903,3.6027536,-6.4216805,-14.666798,-6.205822,-0.45138156,-2.4002514,fearful
